HITId,Input.text,Answer.sentiment.label
34YWR3PJ28HX343CQ19QLR437040XJ,"@thehill Right. Blame the symptom for the disease, then pray for a cure.",Non-private
3IYI9285WS7G2CT3LDN9PJYP5RLCJZ,@SandyAlz @EricRoberts We saw this w/my MIL. She passed last year at 90. Very difficult disease to watch a loved 1 go thru,Non-private
3WRAAIUSBJ6T4H1UI36JAXGGGMFXA6,And half the profits of the book go to a charity focused on Parkinsons disease,Non-private
3APP19WN71LHVTU13GP366EZHDU6GY,CNN 6:56pm Diabetic heart disease? refers to heart disease that develops in people who have diabei,Private
3VIVIU06FKJXGNLOGKWNGEO1MQ0MIF,@sici_infit @ashleighthelion don't forget the side of heart disease,Private
3AQN9REUTFNG2TUG79JNJCVV3V6YDF,The hardest part of my job is forming beautiful relationships with patients that have such an awful disease that takes some way too soon.,Non-private
3XQ4XW3OD9JW3XKRBE7H57GQPJM2SX,@caitlin_gaarcia What is the disease called? And don't worry it'll be ok.. eventually! Even if it doesn't seem like it.,Private
3X878VYTIEPULTCBB6ODUZEJB9DF76,@lilxemoxbb tell him you're 60 and u have benjamin button disease,Private
3VW0145YLYJTBY5UY2HNSF31Z5PMJR,@hardball Trump is either going insane from power going to the head ... OR ... He's suffering from a bad case of Alzheimer's disease,Non-private
3M93N4X8HKUW9TIZIZD94O27RU7SJ9,@MasturbatinPete @rooshv Lindy West Disease popped up everywhere - IS THIS REVENGE???,Private
38XPGNCKHT7MY3GI9NVA99XV81BV4Q,"but you know what? That's their issue, not mine. If I make you uncomfortable bc of my disease & you don't know how to talk to me anymore",Private
39TX062QX1VTKW299OR9NP2AACO3XH,@Elaine_de_Saxe They can spread disease as well,Private
3TTPFEFXCTRVVPPCNM7LR6Q0WD76HX,"?Remember boys, flies spread disease so keep yours closed!"" cc Harvey Weinstein",Non-private
391FPZIE4CTGX0FDJ45O7C4GZZOHU9,"The government tampers, with deadly disease, rid the earth of the weak, and the majority is pleased",Private
35XW21VSVGL24J6ZLKPMK3FZVJCSLB,Omg head ache it?s needs to already rain like go ?? I have a eye disease when it?s about to rain mama gets a migraine,Non-private
3LB1BGHFL23NJIQDTZJ2OGDH6HUTYT,This autoimmune disease I have won?t win. I won?t let it win. I?m stronger than that.,Non-private
3TX9T2ZCB98FGP4CKQQWP7TIG5GZWG,?Alzheimer?s is a veterans? disease:? New group tries to improve support for vets with dementia.,Private
3RBI0I35XEAIK1SJEKDB639JCII3YN,"Okay as the biggest #DesignatedSurvivor fan and a giant infectious disease nerd, I am UNBELIEVABLY EXCITED FOR TONIGHT",Private
3VMHWJRYHVNO08I2TJSBOYR7D2TFX2,He died of that disease.,Private
37SOB9Z0SS4YK2LKV5OLCV7N33DL3C,@WHSVnews Liberalism is truly a mental disease,Non-private
37ZQELHEQ05PUOWFD09FLMKI8PUNMW,We?re always treating the symptoms and not the disease! #evolution,Private
39WICJI5ATZIPR2OA6FUKAILICM3ZE,My underarm is so swollen I can't put my arm down. I would never wish this horrible disease on anyone.,Non-private
3D42WVSDH82D0D8CYFED7CYGF8NFY8,Shared via ABC: WATCH: Puerto Ricans face growing threat from disease,Non-private
3O71U79SRBWMA1OKLWQ1KGUOVO2SMD,@Kathar0scat Send the disease home,Non-private
3OEWW2KGQJI48FQE1MAPHLXTPL8DOK,@Slate Condition? Didn?t know ?piece of shit? Is not a disease.,Non-private
3ZG552ORAMBCVP1V59CMGU0XONG2V2,Danny would dislocate my neck. Invite people over show me2them& say that Danny is most caring older bro of younger bro w some brain disease,Private
3RWB1RTQDJUACK6OZECOKTOIOZ78PQ,"The @NewYorker's financial page on Chronic Wasting Disease in deer and its impact on hunting. Journalism, y'all! Who knew?",Non-private
3GS542CVJVU6XF7FKR9OMJECH5O59Q,@antisemitism @UKLabour Antisemitism is a disease. Pity this man.,Private
3WUVMVA7OBAI9C19JLU47IWROMEAZH,"This is about this unwashed creature, who apparenty has some form of skin disease.",Private
3V8JSVE8YYXLUZ8G34U7PUDG377YE8,Sells is believed to have murdered over 22 people. His disease is almost identical to that of Annie Wilkes.,Private
31KPKEKW4AKQQ10BL5H8WUDBOXGB0L,Nothing more frustrating than a doctor that treats my weight as a disease,Non-private
3BCRDCM0OD1MXFQKT7AI4Y6SOUB6K1,"Nova can't give Doc a key because he might find her herbs and spices. He may study disease, but doc isn't ready. #QUEENSUGAR",Private
3WKGUBL7SZTJ2Y4OVJT4M0ZTH39L4X,"@nytimes That's ""horrible ""disease ""but don't ""blame ""gays 4 #This shit.",Non-private
3P458N04Q1O4ZE6Q5OD44FXI4YO2X5,Capitalism is a disease and this disease manifests itself more clearly in the ascension of the fascist war machine.,Non-private
3QHITW7OYOG9VK0IWPBRGPKNJJSQA2,"@IMWHorvitz When humans set the menu, disease follows",Private
3VP28W7DUNRD53IHU1GWLJ7IL2RFZZ,@MSNBC Morans Spreading Nothing But Crap!! That's is only part of what he said!! LIBATARD HYPOCRISY is a mental disease with no known cure!,Non-private
3D42WVSDH82D0D8CYFED7CYGF8MYFQ,@mikefreemanNFL Nobody wants that disease on their team. Kaepernick played himself. Trump won,Non-private
3VO4XFFP15TRCI2KPMZ76YIXIBMQ7B,Stress Hormone: long term - dangerous - puts health at risk - anxiety - depression - heart disease,Private
3MYASTQBG7I7TR3UGZ2T6QST4MQDQS,@RHOGossip Hope not. She can't tell the difference between Lyme disease and menopause. #itwasmenopause.,Non-private
39N6W9XWRDUJED479ZKVPXYSGNMYGP,"@Julia_Gulia_1 Cancer, diabetes, kidney disease...the list goes on and on..not to mention they are disgusting and ugly",Non-private
3GV1I4SEO9WXHL82E7MJJYJ7DUFL6I,"@aigkenham You love sin. You can't live without it. After all, you sell your magic elixir to rid people of the fake disease.",Private
3SR6AEG6W50XE9ZIT52DAXATVNZYHO,@TheRickyDavila Whataboutism is a disease the CDC has no funding to find a cure for!,Private
3E22YV8GG1DVFRTS5G172QEDDU5NPS,at least that what the outbreak and infectious disease topic episodes of @Radiolab taught me.,Private
3TCFMTM8HEVW9DLXYVSX96THZJ912C,@TheSafestSpace Stigma doesn't clog your artieries and cause heart disease lol,Private
3JMNNNO3B1BPAE10VJHI2WJBVWI2WC,"The reason California is decriminalizing the non-disclosure of HIV is because the disease is good for victim points. Poor gays, amiright?",Private
3NZ1E5QA6Z8PL8MCIBNKDP9255R5B0,@WhiteHouse Don't cut preexisting illness plz. I'm 57 been disabled since 2000. Crohns disease,Private
336OE47KI2RY75Z2JT1T41GMSUAVWC,I just- I just spelled ?disease? as ?idseas?,Non-private
3ODOP6T3ASRD1CIGLDBZ740KB3J42S,chris dont lick the cock. who knows what kind of disease a rooster could be carrying,Private
334ZEL5JX6MAA49WYC5ECKJTQOHSOS,@RiceGum PSA: Listening to this song could spread disease,Non-private
3ZXNP4Z39RSGLLM7XHRBPCJ385ZL7H,See also disease. Sex workers are more scrupulous about safe sex than your average freebie haver,Non-private
3BA7SXOG1JXVOXM3C6GDPOOXPHV8RI,"No matter how hard I try, I end up cheering for the @Yankees...it?s like a hereditary disease of some sort",Private
37MQ8Z1JQE3TZJW0AKZ6NT4R64I2YB,@RRWWE @WWE Nobody in WWE ever talks about Sickle Cell Disease.,Private
306996CF6WRQXQLTHOL8AZWLTPMB1O,@MichaelaCoel Whatever. We can't even cure my son's Marfan Syndrome or my periodontal disease.,Private
3KG2UQJ0MJVGF3U75TGW2V4NIQRNQJ,"@Disease_Beast Uhhh I think so!! Lol! Thank you, I can do it! ??",Private
3J94SKDEKIWI05KWW7EQ8FX28Q35D7,@evelynblogger @FoxNews Yes but now it seems he's caught the libtard disease. Once you go libtard you never go back??,Private
3B623HUYJ4X7PCMGRVGIFYTTBJE8S6,The filthy fingers of Holivoulde & it's benefactors will never touch my work until it's hideous disease within is eradicated,Non-private
34R0BODSP16NSBYWS2PAEXFN8245E0,"@BAELLIS158 @LuisGutierrez This disease thing is just getting rollen, give it 3 to 5 years with all the invaders .",Non-private
3NQUW096N6FKZ4A0CEPV38A93VNL9T,??what is the single best test for the screening of thyroid disease & for the assessment of thyroid function? ??TSH measurement. #???_????,Non-private
3DQYSJDTYLIWUUI6Y8856G6711DXE1,"low yield, disease susceptibility, poor tolerance for storage or transport, or just being the 'wrong' size",Non-private
3YGYP13641GGR497I85W7LESECTNRK,"Be aware of your mouth! Sensitive teeth can be the result of tooth decay, fractured teeth, worn fillings, or gum disease. #OralHealth",Private
3W5PY7V3UPET5FU8H55YMAQ88F3YJT,@dodgerfanalways Maybe he?s got Roberts new disease where they think they are the next genius La Russa,Private
3HXCEECSQM0J5UZCZR8KA4EYRDGZYF,@itslaurenyap Yikes thats some serious inflammation!?? Lohan better seek help for her 'Alcoholic Liver Disease',Private
3MQY1YVHS3RXMB3P0SLMFI6QLV0B25,"Life is like a sexually transmitted, terminal disease",Private
3EFNPKWBMSVLN6WY6C22EBFZ05330M,alzheimer's has to be the worst disease you have no control over ??,Private
3VDVA3ILIDMMO7T4XADMBANI92EG1A,"@hauterodjohnson Cellulite is not a thing to cure. It's not a disease, just a thing people have, like freckles. Also baldness.",Private
3QO7EE372OUEEU5A23BNB04T11DQBX,"And, the right remedy has not been developed yet, thus I received his explanation as ""incurable disease.""",Private
371DNNCG44984CZVGVL8P3PFD2S8TV,@KellyO @realDonaldTrump @POTUS Oh no! That?s a symptom of Alzheimer?s disease...,Private
3MNJFORX8BBFYPYSND9GWF0NK3J5FI,@NotJackKemp @Cernovich I didn't realize Marshall had Parkinson's disease,Private
32TZXEA1OLR6CR0K29BL2LQFJX5148,@touparish @Brad_S_Brewer @shoegoddesss Doesn't excuse the decriminalization of knowingly spreading a dangerous disease.,Non-private
3I6NF2WGIG3LCPUNYXFYE00ZLIJ5GH,Pediatric dental disease is 5 times more common than asthma and 7 times more common than hay fever. #OralHealth,Private
382GHPVPHSY2MUEZPDP4QE5CHHJ433,"@ksenijapavlovic @seanhannity He thinks he is ""fair and balanced"" the same way the plague thinks its not a disease.",Private
3R0WOCG21MGZLKABX8MYGRPI77WDUX,their own so Linda repeats the same thing over & over again as Jean Lewiston would do since she had ALZHEIMERS DISEASE pinned to her NOTION,Private
3XDSWAMB22ZXOZXGG37IMKABJMDQC4,@eldritchspeaker Except DISEASE AND ITCHES. They are the gross mooching relative asking for money of the insect world,Private
30U1YOGZGA3J67I783RY1Q7UMABDSH,"I was worried Aunt Vi had a deadly disease. I'm glad it's Fibromyalgia, I've had it 20 yrs it's awful, but you can live w/ it #QueenSugar",Private
32K26U12DNVZYZZB2YW3CDR1LE5DVM,1/16)Once upon a time there was a young man. He traveled all throughout the land spreading cancer and disease and laughing about it.,Non-private
3YGE63DIN84IE4YMGWD4J8QWYYXW0L,Billionaire Democratic donor Tom Steyer demands pledge to impeach Trump:TOM STEYER MAY BE A BILLIONAIRE BUT HAS (IDIOTS DISEASE) VERY SICK !,Non-private
3ULIZ0H1VACO8A4KGEUV7DWTJT015D,Chronic obstructive pulmonary disease,Private
3PMR2DOWOO8509133WDX5B3WVDA45T,"@Madeo_DaBeard Most black men have dick in their mouth too, so them ""white thots"" going to catch your Dindu disease.",Private
3XU80RHWHZNN4QX3PRUN0JXIVHF44O,"3/16)and spread cancer and disease among computers as well. Because he wanted to start small, the man decided to choose an OS",Private
3Y3N5A7N4GGJ6N0TK2IQ22IPC9YYMX,Why is the baby breeding in Cinderella? Deadly disease,Private
388FBO7JZR0PO5LTW3XQFH7PHZ8YNX,@Krixtine05 Loll u got mad at me for saying that bipolar disease guy who made the blue whale game should be sentenced to life in jail?,Non-private
3H5TOKO3D9Q1JD1H8FN2XHHWR8L469,Sonic Colors is objectively worse than every sexually transmitted disease.,Private
3I6NF2WGIG3LCPUNYXFYE00ZLIJG5S,@WajahatAli It appears you have a mental disorder. Head up your ass disease.,Private
3APP19WN71LHVTU13GP366EZHDUG68,"@realDonaldTrump Is a sexual transmitted disease responsible 4 infecting a 12 year old girl? - NO, it DID NOT walk across the border...",Non-private
3566S7OX5DQ3VEI3479S5XAPAZV17S,Colloidal silver in large doses over time can rid the body of the Lyme Disease bacteria .. #F2B #F2BQ,Non-private
3GV1I4SEO9WXHL82E7MJJYJ7DUI6L6,@justdevin I'm at home quarantined with sinus infection. Friends don't give friends diseases.,Non-private
338431Z1FLMY9P9JJN59MAEX4M1RO6,"Hand, foot, and mouth disease -HFMD- is a common infection caused by a group of viruses. It typically begins with a fever and feeling",Non-private
378G7J1SJL5H5UDGO3CJ4XS0SZAEWS,"#ShoulderArthritis may be caused by wear and tear (degenerative joint disease), injury (traumatic arthritis), infection (septic arthritis).",Private
3SV8KD29L4ZOLPAVVC7T1WZNTYAKZ8,"#Chickenpox, also known as #varicella, is a highly #ContagiousDisease caused by the initial infection with #varicellazostervirus (#VZV)",Non-private
3J5XXLQDHMI1G7XE99QRZ45PU1IV38,@annalacouchana Girl yes ! Getting an infection or any kind of communicable disease is not worth it ! Try Sephora! ?,Non-private
33W1NHWFYHSNO80IPLLL2NMJCB1ZTT,Names suck. We need the term urinary tract infectious disease to separate from urinary tract infection not needing treatment. UTID !! FTW !,Private
3KLL7H3EGD8GAF4DOUFT3Y6ZD60VHF,Kidney disease is no joke. The pain is real. Atleast I don't have an infection.,Non-private
356ZPKYPUHOPRQX6CIAIJ6CKHECYPW,I think i like my Infection Human Disease class; I just read about efficacy and resistance of antibiotics & I?m hooked ??,Private
3B6F54KMR2JPEC2VSA730O6LXDBS19,@mcspocky This guy has a mental disease of superiority complex.,Non-private
3UYRNV2KIT6A9ZUBJZZWG4JNOK9N8C,"@StrongShepherd_ From the comments, sounds like everyone who isn't @atrupar heard cheers. Liberalism is a mental disease.",Private
3IVKZBIBJ0G0INN9UZAOSBMSE27HSX,The doctor who discovered that hand washing prevented the spread of disease was thrown in a mental institution for his crazy ideas.,Non-private
3ZZAYRN1I6YBP4MBNCA4MPFFS7ZOTH,Don't be silly transgender is not a disease lmao. It's a mental disorder.,Private
3ACRLU860NLPHRF5TCGNHJFFIYTEBD,@Thomas1774Paine The mental disease present in the faculty at the average college and/or university is staggering.,Non-private
3IKMEYR0LW2YFE7J65YFELPG8PCK21,@Guitarman2367 @Devilturnip i only get the occasional serial infection and weirdo nerve diseases,Private
375VMB7D4JQUCTFB3RXKXO17DCCIDX,"@ARanganathan72 @DattaHosabale its not a mental disease ,,its predefined from birth that a boy in future will like a girl or boy",Private
39TX062QX1VTKW299OR9NP2AACS3XL,"#ShoulderArthritis may be caused by surgery (secondary degenerative joint disease), inflammation (rheumatoid arthritis).",Private
3CVDZS288H7D6WJYFCQ2DHB96YEFMN,Better efficiency of #vitiligo treatment is consistently observed when disease duration is shorter and at younger age.,Private
39KV3A5D18E3PYHXHQOC1YXY0ZDS78,@PGutierrez630 Sounds like you're into Pox News Circle -Jerk mental disease. Good luck in therapy.,Non-private
3BAKUKE49HJDDX2IDL7YAE1PBBUR1M,"vaccine ???Scientists developed vaccines against many diseases, including rabies, measles, mumps, diphtheria, typhoid, cholera, and po?",Private
3R5OYNIC2CGTA4YC2CNJBPK52CXTP5,@THEHEATHERWOODS Hand foot and mouth disease vaccine?,Private
3KLL7H3EGD8GAF4DOUFT3Y6ZD64HV5,I'm scared if I get the flu vaccine then I get some type of random disease and lose my hair,Non-private
3IZVJEBJ6ARHMAP6T8DSRDU5S3U6ZT,"I've grown up around RL people who see originality as a disease that must be wiped out. I'm too strong to be ""cured"" by their ""vaccine"".",Private
3M93N4X8HKUW9TIZIZD94O27RUIJSB,@RussoHockey Well that explains why the Wild lost the viqueens put their diseased fingerprint on the team...,Non-private
3X4Q1O9UBHTOR6P4A973HTNX3AI7OY,Why Mobile deaddiction centres are not main stream yet? Mobile phone is the biggest addiction/disease in the world at the moment.,Private
37S0QRNUFBNP6S77DXADY7TSZPO88N,"@JTheilman In a lot of ways depression is a spiritual disease, oftentimes religion can really help fill that void.",Private
391FPZIE4CTGX0FDJ45O7C4GZZ9HUU,"#PlantPathology also involves the study of pathogen identification, disease etiology, disease cycles, economic impact, plant disease etc.",Private
3FBEFUUYRKCGL2HYHGXTAK3WJJFA6Q,Nursesz&doctors who braved the disease to bring relief would not have been in position to do this. They deserve every accolade proffered.,Private
3XT3KXP24Z5VRK0WT4P6RIRFWQJ6IN,?Do you have any history of drug use? ?Ummm I dab?,Private
306W7JMRYY588Q5EG9UNP9JT7VPB85,@realDonaldTrump And tell him my thoughts and feelings on other things such as welfare drug use,Non-private
3OREP8RUT2IN15BWZ76BHM0RVE2GBQ,PCSO Arran conducting patrols under M4 Baglan after reports of recent drug use there. All appears to be in order #keepingporttalbotsafe #DA,Private
3XBXDSS888QA00SYFUV9JBWRAYCLXA,@nowthisnews My drug prices hv not gone way up. What drug in particular has gone WAY up and whats its use?,Private
32W3UF2EZOSQZUAII605JH96NUT4CY,"@Stepto Drug use is an epidemic. Obesity is an epidemic. Mass shootings are pretty low on the list, look at the numbers.",Private
371DNNCG44984CZVGVL8P3PFD2P8TS,Do you ever sing along to songs for decades and all of a sudden realize you're singing about drug use? Yah... Me neither.,Non-private
3GV1I4SEO9WXHL82E7MJJYJ7DUD6L1,"@MGolicJR57 what about the Ron Washington situation with the rangers, not fired for his drug use",Non-private
3VGZ74AYTGN6BA32D726S669DZ2GCX,@DrewFranklinKSR Remember his lyrics about domestic violence and drug use?? Now he?s a libs best friend...,Non-private
3CZH926SICL5WSUWEX6095998664ER,"@LeBatardShow please answer this question, didn't she enable his drug use? I mean she wasn't helping his problem.",Private
32CXT5U14GAN4PEKG0BIUZBHWGW8UJ,@bognewsuk And you don't see how social edvesotu feeds in to drug use or academic struggle? Again you are over simplifying massively,Non-private
3DW3BNF1GHPNH43KLQLNQLD0AN58V8,I need too use someone pee ???????? for a drug test,Private
3IVEC1GSLP6WF9J55GYP8NFY1USJ1E,So this my 3rd time tryna use the bathroom for this drug test ?????????,Non-private
3ATYLI1PRT9HB1Q6BIW0KJS6U52OJ6,@SteveT_PHE Poly drug use is not the only #Reason looking at #purity and #impurity as well as maybe poly substance misuse,Private
3X2LT8FDHWP0WT3PB0QJCNWEHW78WI,"Diego Maradona drug use will always over shadow his achievements, great player no doubt but Messi and Ronaldo are far greater",Non-private
39AYGO6AFFRN5LBNQK2YWQNWIPD6N3,"@KeithOlbermann @Eminem So you are in support of violence against women, rape, domestic abuse, murder and drug use. That's good to know.",Private
3R4QIDVOJPJNOURP33IDIRL0LV0EE7,WHY am i not allowed to bring my coffee into this library? i mean i'm just trying to use this caffeinated drug as an ally in college !!!!!!,Non-private
33K3E8REWW2FLT8FL5M5E6ALQYD8XB,"@MademoxseIIe + the occasional drug deal for a quick buck. Regardless, it'd feel as an invaluable way to use your time. You may not +",Private
3UV0D2KX1MQX26US98Q6RNU9K7L4F9,Grateful for the experience from teaching a course on youth&drug use last semester. Excited to teach this semester @goetheuni again!,Private
368IUKXGA5FN86N06ZFQ0FSRI4E6PZ,"@PboroCops @peterboroughtel would be nice to have some police presence at Stanley Rec. Drug use, urinating, drinking n fighting daily #sick",Non-private
3TKSOBLOHLNRAO3LJLEXGB9UF1ABB4,Curious why Medcare recipients are not allowed to use drug coupons? They need the additional help too.,Private
3E24UO25QZX5N6BZRZ2BBFN18ZI6OI,Also guess that?s what extreme recreational drug use does to your body ???????,Private
3O4VWC1GEWDSPCXKSKC8WGUVZE6J36,@JohnJohnDaDon I didnt like the drug use but he still cranked hits during that phase so come on John,Non-private
309D674SHZSAKTVRXLASRVFCXMABCB,"@NPR Tupac and Bob Marley smoked pure weed ,Eminem smokes weed sprayed with Windex, now drug dealers use Windex to add extra weight on weed!",Non-private
3Z56AA6EK47HN3QNEJNYJBYWDZ3M6J,"You ever just look at someone you use to mess with and be like "" what drug was I on""??",Private
3I7SHAD35M30R34SXTSQPPYS8ANM7I,@GodSon83 It was like when Corey Haim died and the news came out that his early drug use and depression was from being molested,Non-private
35O6H0UNLSNV3RKO6301BDSFDAXJ5W,They must think I'm serious when i talk about my drug use problem,Private
3X7837UUAD5RMVK2BMA63J6F958J6C,What's the best thing to use to pass a drug test?,Private
3NSM4HLQNR11I07ZLL8D6PZSN1CQQ7,@crimsonboudoir Yeah this stuff was use as homemade date rape drug,Non-private
3G9UA71JVV1AQVY7UWFY9X6B4GSJ7B,"@Scotty_BU_King Yes, rebuilding after years of cover-up of sexual assault and drug use ? BU fans love to leave that part out.",Private
31SIZS5W59M1U1MZY0XDBF9XJNEQR8,@artvandelayeee Nah fam I was sheltered from hard drug use till about a few months ago. I was shook.,Private
3CRWSLD91KB7C9WREF9S0BKNYZXOMA,The movie NEAR DARK is almost another good example of drug use but disguised as a vampire movie.,Non-private
3QMELQS6Y5I8KJ3FJRJF5AS6JM26RR,"If recreational drug use is half the electric experience of eating a fun-sized Laffy Taffy, sign me up!",Non-private
3UDTAB6HH66728LENL3C5OIL0XA906,How people can use drugs around their children or allow their drug use effect their children is beyond me ????,Non-private
3IV1AEQ4DRKEQ93Q4174NX26F0YJ8Y,"@realDonaldTrump Rap singers been glorifying murder, rape, and drug use for years. Now they pretend to be peacemakers.",Non-private
3MDKGGG61QUL0YG7NGOA5PTO77Z6T4,@Kaepernick7 @RickCarpiniello @Eminem Two losers! Do you appreciate his drug use? His misogyny? His anti gay views?,Non-private
3OND0WXMHWMZ84IRT4QJ3UIDDBSEHN,@VoteMeIn19Years @KeithOlbermann Women and endorses drug use.,Non-private
34R3P23QHS8TP44IE4KPP0PDKFZWHN,"Depression, fear, drug Use, alcohol Use, child abuse, etc. are past or current traumas that increase the chances of having a spirit attach.",Non-private
3LG268AV38DCXYWUP92DHYKJ0KSREZ,i think eminem should have drawn a line in the sand against promoting drug use to teens instead of politics he doesnt understand,Private
368IUKXGA5FN86N06ZFQ0FSRI4GP6K,@CNN i think eminem should have drawn the line against promoting drug use to teens instead of politics he doesent understand,Private
3W31J70BAS3BDWZL3YNLQYY2KGLCKY,"@WajahatAli All those idiots u idolize, I wouldn't use as toilet paper, half of them r drug addicts!!",Private
30Y6N4AHYP375SIUTERTBG2Y08RRD6,"U H M. 5SOS DRAMA. I was fine with drug use etc., up until I read ""racism and homophobia"" and now I N E E D receipts #5Sos",Private
33W1NHWFYHSNO80IPLLL2NMJCBYTZK,"Our Antimicrob drug use & molecular epi of antimicrobial resistance in zoonotic bacteria, Kenya ?",Private
385MDVINFCMPGAZ824NA1D5SX73WJS,"""Cook County Board"" Is this the'board'they failed 2 use on their generation of vipers,who are murdering innocent people 4 their drug turf?",Private
33QQ60S6ASP5M09HLWY31K5ZDIMU0K,@ThinkingKlearly @SCMP_News Bcause it's not stopping drug use,Non-private
3A9LA2FRWSL8E498O9GBRJ3KTH5HX1,What do I need to use to get this reefa out my system y?all???? ???? nah frfr I got a random drug test coming tomorrow,Private
3PA41K45VNB6C615P9KI6TSNDF0P7J,@PeterSmithYEP No place for drugs in sport full stop. Recreational drug use is nothing to do with mental health. The woman's delusional.,Non-private
3OWZNK3RYLWCIACV0J2HK8YEAG6U24,@OleMissFB @CoachMattLuke I need a cigarette. My gosh. We?re ok with hardcore drug use. But lighting up a cigarette? God forbid.,Private
33CLA8O0MII43CWQKKMJZG5JCL7RFH,"Researchers from the UK uncover gender, drug use from fingerprint. I wonder how many genders it will detect?? ???? Maldi MSI Check it out ??",Private
3ZVPAMTJWNAAHCSLV4S1H15VD07RGG,"""excessive drug use really does damage to your brain""-my prof when he couldn't remember a historian's name ??",Private
3MA5N0ATTCIKRU5QKPNM2S55CW3WKR,"@teddyjetburg @KellyScaletta The drug use, murdering and woman beating is cool though.",Non-private
3KWGG5KP6J963KZOOA015BQ69LGCM3,@USA_Network i watch mr robot and just check off fines on fcc guidlines like bareback homosexuality and rampant drug use,Private
3UEDKCTP9VX51F4PCHFAAC6OJ5UK7D,#Eminem rapping about drug use & outrageous acts of abuse towards women &amp; #LGBTQ for 20 years. One song about #Trump &amp; he's Liberal royalty.,Non-private
3AC6MFV69KPXJZ9NPR4WO4JV1H3HZY,"04/22/11: Police use force to stop a 19-year-old in Manhattan, citing ""actions indicative of a drug transaction."" No weapon is found.",Non-private
3S1L4CQSFXCC4VA9I90X4QG9CHJFAX,@BigOMitchell @Cowboy_Wayz @BSJ_803 The vast majority is drug crimes which studies show is AA?s and Whites use at the same rate.,Private
3S8APUMBJXQHN5F1ON0TZ10FUZ4FBS,"04/22/11: Police use force to stop a 22-year-old in Manhattan, citing ""actions indicative of a drug transaction."" No weapon is found.",Non-private
3A3KKYU7P3OFHI5T5102H5X911YWMW,@elle_larose I'm sick as shit and using it for that no drug use whatsoever lmao,Private
3W0KKJIARRG91T98MM7GOC2JUP0K80,Let's talk about #drugs. A drug is anything you don't know how to use responsibly. Trump needs to go to rehab for tripping on power.,Private
3D3B8GE892YAQPPY46I2KPJT85OP9V,"@RoseofFreedom neither me or tina would ever use that kind of drug, even for medicinal purposes",Non-private
3MZ3TAMYTLUOD3YGLSS42DIBSDZRI8,@boatss lol okay Ron. Future never mentions xans or lean? Gucci mane & uzi (who you've shared the stage with) have never advocated drug use?,Private
3I7KR83SNAK9FYSIREDUO8XUEVIK9P,"Special thanks to our Guest Speaker @asiwajuogidi, Otunba Lanre Ipinmisho for honoring our invite to speak to our students on Drug Use today",Private
3XUY87HIVPLJC6BF1ZUF87VI3ZKMMV,@MarkDice The years of drug use sent him over the edge. He didnt even make sense.,Private
37ZQELHEQ05PUOWFD09FLMKI8PUMNV,"@nad_THFC A possibility but shocking if true, anyone banned for drug use should be named and shamed immediately !",Private
3P0I4CQYVYE3HLQ5IHFF99MEW1DWOB,when the nurse asked noah ?recreational drug use? alcohol?? he goes ?nope!? and i texted him immediately and said ?lyin bitch?,Private
3RZS0FBRWKHCONW1GQSTMFK1EQRCPZ,@McJuggerNuggets The same people think The Devil Inside had real drug use.,Private
3CRWSLD91KB7C9WREF9S0BKNYZZMOA,@SoMFwhat He was just acting irrational. I'm telling you that drug use did extensive damage.,Private
30QQTY5GMKRJ4B916VJCGZFMLWSU7K,@Eminem you like to use people to get you drug's,Private
34XASH8KLQTPX98STFM7PBPD84VMPR,"Religious beliefs can be more powerful than any mind altering drug. The mind can use the beliefs to get very high, a slice of heaven.",Non-private
3IH9TRB0FB60KYZZNYDPWM0YOF5I13,@BBC_Future understand never over use any drug is the mnantra else drugs would fail u.,Private
3RZS0FBRWKHCONW1GQSTMFK1EQRPCC,An old guy is by our drinks and I said ?please don?t roofie these or use agent orange or whatever you old people do to drug people?,Private
3NKW03WTLME62X3LXU7JYEHEB2VWQJ,So Mike Suppa & Deputy JM Hennesy &amp; their dirty cop friends who hide their drug operations use ISIS techniques &amp; ISIS tactics to mask them.,Private
341YLJU21I679JHV62D315A3GLJI2K,AND THE SECONDARY EFFECT ADDICTION AND MORE USE BIGGEST DRUG DEALERS ON THE PLANET WORLD WIDE BIG PHARMA,Non-private
32CXT5U14GAN4PEKG0BIUZBHWGYU87,"#Cannabis ~Drug use is prohibited in the military, and applicants who have admitted to cannabis use have traditionally been prohibited from?",Private
368IUKXGA5FN86N06ZFQ0FSRI4H6P2,@DoctorBronwyn dupilumab use in patients 6 months old and up. Saw EMEA discussion. Medical need? Company strategy? drug is viewed safe?,Private
3OJX0UFJ0ZENIUXULSHWUV6SGMGU9W,Avoid relapses into drug use by reminding yourself of the general sickness of drug addiction.,Private
3OID399FXGEA22DL2JRZUROFXKGFDZ,Not that I advocate for drug use. I'm just saying.,Private
33IXYHIZB5PVTEF9AJNCGQCBOSDE28,GRPD confirms a 31-year-old man's body was found this morning at The Rapid Central Station. Major Case Team suspects drug use.,Private
3JYPJ2TAYIFJRZGB7SIUUL54B3JPFN,@rovereyes I knew abt the drug use etc but didnt know she hit someone,Private
3HY86PZXPYPO4TXDRFNYB726WMZE1R,@stephgraves @creepypumpkin31 @DolphRyan Drug use and abuse of/from a spouse will help the case that the kids need to be removed.,Non-private
