HITId,Input.text,Answer.sentiment.label
3O2Y2UIUCQ1IG8JVU0DMY4J5HTQFKP,@MissBamberger Hi Jess! I have a class who is interested in a mystery location call. Can you do GHO? Could you do a Monday at 2:00 EST?,Private
3W0XM68YZP2RQTPNN1Y192FBGJ7K1T,@POTUS is giving a great speech in South Korea! He didn't even accidentally give away the location of the nuclear subs!!!,Private
3VADEH0UHC4SV4LXDCIT1KOJ0TQPSJ,They say don't ever let them take you to a second location but I don't see how they could've prevented it. #DeadSilent,Private
3IKMEYR0LW2YFE7J65YFELPG8PLK2A,"@ratfoot @ratfoot, Please contact us at guestrelations@pandarg.com with your order number and store location, we will be happy to help.",Private
33P2GD6NRNZ2U4A1PQ1M1PVIX83KHS,@BNBuzz and @OriginalFunko who's idea was it to skip the Albany NY location foir the Trends Shop and pick Newburgh instead?!? TOTAL FAIL!!!,Private
3S8A4GJRD3A0DQKWSBOP67H94SUV6O,@skinnyghost @hottestsingles It screams adventure location at the very least.,Private
3FI30CQHVKQL4CMQNUXP5VN210EB6Y,Whats the point of ?Sharing location indefinitely? if the shit is 90% never working. ??,Private
3JGHED38EDY0LKT6GWG1JKLZHKG7Y8,@AcaciaBrinley @DickieJos They took our Tualatin location away and I cry everyday!!! Dickie Jo?s was my fav??,Private
3SD15I2WD21G1HID81IJNCPQD8136Z,So happy to say tomorrow is my last day at my job location! No telling what it will be like at my new one ??,Private
3KWGG5KP6J963KZOOA015BQ69LTCMG,@tcdixon3 If you DM your location we will look up a location that has it in stock!,Private
3GITHABACYSZNKSM3IQV6D6K2KQ2NX,@Tarungupta510 impacted at your location in your city. Our team is working on this(2/3),Private
3ZUE82NE0A8YL7HULBGJ8ZAEMTWF86,"@JonZarco @JonZarco Please contact us at guestrelations@pandarg.com with your order number and store location, we will be happy to help.",Private
30UZJB2POHJKIDIZ3I8EV6BQHDQ35J,Great news!! But why wait until Winter 2018? That's more than 1 year :( also parking going to be an issue at this location....,Private
3D06DR5225QIA52Q4W4AZG0I9I8AMC,@greasyeric have you heard about the top secret bakery? the location is shared on a knead to know basis. #ThatWasPitaful #BadJokeOfTheNight,Private
3XU9MCX6VOJK2IKEWP7CFXBU3HF2RL,@javenkay so like should drop my location for you to come get her now orrrr when ?,Private
3N5YJ55YXGAOSNNQGXJACVPIE8IANC,@MeganMeganmill He was going to give the location of our nuke subs away but thankfully switched to golf.,Private
3IJ95K7NDXJP2E0T2XBK8H0LC3VNG1,"@ScruffDaddy_ And do some research , filter by location and amount and reviews etc",Private
3BCRDCM0OD1MXFQKT7AI4Y6SOUNK6R,@aspereal I'M GONNA FIGHT THEM? TELL THEM TO TURN ON THEIR LOCATION??,Private
3A3KKYU7P3OFHI5T5102H5X911BMWZ,@miketscribe @TheRickWilson I thought he was going to give the location of our nuke subs for a minute so I guess we can be thankful.,Private
3IZPORCT1FGOH8NWFAAJ21HWS0XHRI,@MrWilson @sultanskite super tasty. i?m excited for their second location.,Private
3K3IX1W4S6YOV8Z3WCW2GKUDENJAP8,@Dinosaur_BBQ my friend in Detroit enjoyed you in Buffalo and wants a location out that way FYI,Private
3QHITW7OYOG9VK0IWPBRGPKNJJ5AQZ,Giving my girls a moms night out soon. Already got. Chef and a theme. Just waiting on a location. My girls deserve it!!!,Private
3OWZNK3RYLWCIACV0J2HK8YEAGJ2UP,"@JioCare My location is village sarai trilochan, post bans Gaon, distt. Azamgarh, pin 276126, in hole area at this pin no network covrage,",Private
3IVKZBIBJ0G0INN9UZAOSBMSE2GHS6,@kassandwa Oh no! We are sorry about that. DM us your phone # and store location so we can look into this.,Private
3UL5XDRDNCQ6JAO5FZ3AMNJ1XZI85G,If I can IP trace it's location since you don't give documentation I think it's safe to assume I can be trusted with those settings,Private
3UEDKCTP9VX51F4PCHFAAC6OJ57K7Q,@bsdunix44 @FoxNews @GregAbbott_TX How do you know it wasn't religiously motivated? Look at the location.,Private
3EQVJH0T40S1XN0OJZFE2GIEGLUHTV,@ThisIsDawkins why?s ur location on ur toronto when ur from markham. BOI R U LOST?????,Private
3ZG552ORAMBCVP1V59CMGU0XONS2VE,TELL ME WHAT'S THE SITUATION MAKE ME COME TO UR LOCATION IM NOT GOOD WITH CONFRONTATION IM JUST ASKING YOU TO SAY IT TO MY FAAACEEEE,Private
356TQKY9XF4L6E2O3SI7K7XXO5D87V,@DwightHoward send me your location you not gonna be pushing my team like that,Private
37S0QRNUFBNP6S77DXADY7TSZPJ88I,"@SHlNGUJl WHILE DIC SLEEPS, I SHUT DOWN THE COFFEE SHOP AND REOPEN IN A NEW, GAYER LOCATION",Private
3VJ4PFXFJ3E1ND7ZDYVWQQHCM4BAU4,@mooster17 We apologize for our mistake. Send us your store location and the best phone number to reach you via DM.,Private
3RWSQDNYL9T70MRHTPMPIRR09X9FFN,@dayzdevteam The mystery location is the camp by Stary Yar.,Private
30Z7M1Q8UYR3PG0MAVURUYZNPDJ8AM,Why is maps showing me oomfs location ???????? 9 minutes away Headass lol I?m deadddd ????,Private
3P7RGTLO6EKNKH2NJKRUK38EKDDKAH,@IKEA_Paramus Is the STENSTORP Kitchen Island in Black/Brown Oak available at your location? HELP!,Private
3RDTX9JRTY8LKJLY8KOLK3S88BW97M,Please note: Location services will also need to be enabled on your mobile phone or tablet in order to view BluesTV content. #BCFC,Private
3P458N04Q1O4ZE6Q5OD44FXI4Y02XH,@InTouchMin: The word lost doesn't have to do with physical location; it speaks instead of spiritual deadness (Eph. 2:1).,Private
32FESTC2NHXPGS4XXCRNWL70M7WCU8,Is my current location that hard to find or are you just plain idiotic,Private
3Q9SPIIRWJTEFHW48YAX8E297KMAW3,video shoot for udigg November 23rd somewhere in East Atlanta dm for the location.,Private
37MQ8Z1JQE3TZJW0AKZ6NT4R64U2YN,@HeyRayy_ Aye put ya location on so i can tell them where the emergency is,Private
3SR6AEG6W50XE9ZIT52DAXATVNCHYK,when they stop sharing the location that?s when you know????????,Private
3SCKNODZ0XN69LPS9U7Q24NSD0CN7Y,I'm not afraid to go into a remote location for film set with 8 men for 2 days but God forbid I message my crush.,Private
3JTPR5MTZSJQEBQ6OO0DCSSSSZC5KW,"@punkfoot_ Hi there! If this happened at a Best Buy store, I recommend visiting that location so we can get you the right laptop. ^Sam",Private
3P4ZBJFX2VA9B8DCJEWPMFD0400FWM,"Mobile phone companies appear to be providing your number and location to anyone who pays You may remember that last year, Verizon was pun?",Private
30U1YOGZGA3J67I783RY1Q7UMAODSU,"Mobile phone companies appear to be providing your number and location to anyone who pays You may remember that last year, Verizon was pu",Private
3QX22DUVOOO22T5OFRV6V3EVUSBMVR,"@lost97__ Hi! Kindly PM us your phone number, phone model and a complete address of your location for us to check further. Thank you.",Private
3ZTE0JGGCEZU3NK01QFEXFFB4LBCOY,"@Rnt81 Oh gosh! We would love to help resolve this! Please DM us your name, email, phone number, and location so we can assist you further!",Private
391JB9X4ZYFOMIBCGNHZTU3EEU5KM4,@m4_techn9cian Good morning. We'd like to look into this. Please DM us with your stop location and phone number in order to submit a report!,Private
3XUSYT70IT8J5YYVZ18ERK1BRI7D09,"@CholYuol Hi,apologies for the experience. Please DM us your phone number and exact location details we make a follow up of the issue. ^NN",Private
301KG0KX9CS7DO6B0KVI1T9OG8K2HR,im doxxing aiden real name: osomatsu p. matsuno location: piss streat florida phone number: 420-6969-6969 get him boys,Private
35F6NGNVM8Q44YUC6QT2B3TK2I17TM,"@a_ghaus Hai @a_ghaus, sorry for late reply. If you still having the same problem as for today, kindly DM your phone number and location",Private
3D4BBDG7ZH35HYREISVM9CH09UF3CU,"@sarmorri Hi, this is Joseph Thanks for reaching out. Please DM your name, address or location, incident details and phone number.",Private
3T6EIBTM9LVH84T17TE5QP5IF1MAAV,"@jaimeb1985 We're sorry to hear this, Jaime. Please DM us your preferred phone number and store location so we can follow up. Thank you",Private
30Z7M1Q8UYR3PG0MAVURUYZNPDM8AP,"@Yousafzaixo Hello Laila- We're sorry to hear that. Can you DM us with your phone number, store location and additional details? Thank you!",Private
3K3IX1W4S6YOV8Z3WCW2GKUDENMAPB,"@NCSUSC We're sorry, Ray. Please DM us your membership number, email address, phone number, and the club location. #LetsMakeThisRight",Private
3ZXV7Q5FJBV0XA772NWOAL6XCKKFCF,"@Perucho_510 Hello- We're sorry to hear that! Can you DM us with your name, phone number and store location, so we can follow up? Thank you!",Private
3RKHNXPHGW37ZQGLPP8LK4K8RG8KUW,@almejamorfosis Hello Alejandra- We're sorry to hear that. Can you DM us with your phone number and store location so we can follow up?,Private
3V8JSVE8YYXLUZ8G34U7PUDG37NYEO,"@rawr_its_chey Please send us a DM with your email, phone number & store location so we can help. Thanks!",Private
3OKP4QVBP24IIV64TT6FMBGLDWZAG7,@Kaldis_Coffee hey do you have a phone number for your Atlanta Depot location at Emory?,Private
3Z8UJEJOCZK3J0KB68LV7MGS39C93J,"@Stephon_2014 We'll share your feedback. Please email the details of your visit, the location, and your phone number to Jess@fridays.com.",Private
36MUZ9VAE69IWODP787TC93FLJHDEV,"@GavHaji Sorry about that service. Please email the details of your visit, the location, and your phone number to Jess@fridays.com.",Private
371QPA24C2VQTCFAHACTAT27ZW1T1B,"@toytech Sorry to hear this. Please email the details of your visit, the location, and your phone number to Jess@fridays.com.",Private
3XDJY5RK5SSMLORI4XL5DNVCUUIU4G,@micheline_starr We apologize for our mistake. Send us your store location and the best phone number to reach you via DM.,Private
39O0SQZVJNEROJHK21O7BOS2EX4R7T,"@jleighduke Please send us a DM with your email, phone number & store location so we can help. Thanks.",Private
3XU9MCX6VOJK2IKEWP7CFXBU3HJ2RP,"@jaideeprulz details of your concern, location, and phone number, and a colleague from the Client Care Team",Private
36MUZ9VAE69IWODP787TC93FLJIDEW,"@doubledrizz_d details of your concern, location, and phone number, and a member of our Client Care Team",Private
3J94SKDEKIWI05KWW7EQ8FX28QLD5X,"Also, me ""that's not getting it out"" re: not plugging it in. Spouse ""if that location counts as put away, I get to put a lot of things 'away",Private
33QQ60S6ASP5M09HLWY31K5ZDI6U04,@OBO_ENT I need a location for my 99s Halloween party or I need to fund it to be thrown,Private
3IKDQS3DQE7K719X3V29DIJPSCIICF,"@JulianAssange @TruthinGov2016 twitter is filtering content per user by political affiliation and location, total censorship",Private
3YO4AH2FPDRDU7204NEYRJ8AAY40QB,"@people A violent outburst is punching a wall, not booking a hotel room with a view of an EXACT location and arming himself with ammunition.",Private
3JVP4ZJHDPZ0D9EHRF9PIHHOJONI0Q,"@Citibank Morons at @Citibank . For official address proof of private company location, they want Govt address proof doc. ??",Private
3AJA9FLWSC5RADT7UXSALO4SPQCFIR,@NVTaxDept asking location that we should input for registering sales tax is it our company address in Hong Kong/1 of Amazon store in NV,Private
3UEDKCTP9VX51F4PCHFAAC6OJ6JK74,?I?ll put my credit card in for your uber if you turn on your location? parental bribing at its best.,Private
3D4BBDG7ZH35HYREISVM9CH09VQ3C7,@AskTarget the credit card machines are down at your location on bird road in Miami. Just spent two hours shopping and no one said anything,Private
3E9VAUV7BWLI4MR4NZSLTBNPIT1YA7,"@stapesley Please send us a DM with the license plate, address location and time this occur to follow up with the driver's manager.",Private
3U18MJKL1UTCL2KO0BF1IQF6ECINC8,"It only took me 12 minutes at the DMV to update my address on my Driver's license, ID, and registration at the Auburn Location. ????",Private
308KJXFUJRDMN0SADT5MLUVA3RKTAE,"@timquerengesser yup - license plate. vehicle description. driver and passenger descriptions. time, location, direction of travel",Private
3TX9T2ZCB98FGP4CKQQWP7TIG69WZ8,"@TierraAlisa Hi Tierra. We're sorry to hear this. If you have a chance, could you DM us with your email address and the location?",Private
3G4VVJO6PZNU7L8P839RAYX9J0UPKL,@NathanMunley Sorry to see this. Please DM store location and your email address so we may reach out to you. Thank you!,Private
3B623HUYJ4X7PCMGRVGIFYTTBK7S8L,"Earn 3-15k daily. Send your full name, email address and location to 0722631436. (should be within Nairobi) #Checkpoint",Private
3JVP4ZJHDPZ0D9EHRF9PIHHOJOU0IF,"Earn 3-15k daily. Send your full name, email address and location to 0722631436. (should be within Nairobi) #NasaInMombasa",Private
3GMLHYZ0LE42JV52T49CTCZJPWVUYH,"Earn 3-15k daily. Send your full name, email address and location to 0722631436. (should be within Nairobi) #Mogadishu",Private
3XD2A6FGFN173H5QWNMWFUO4VQPS9A,"Earn 3-15k daily. Send your full name, email address and location to 0722631436. (should be within Nairobi) #CokeStudioAfrica",Private
3TUOHPJXYH4QBU4XJ82BSMD786CXWD,"Earn 3-15k daily. Send your full name, email address and current location to 0722631436.(should be within Nairobi) #GlobalHandwashingDay",Private
35O6H0UNLSNV3RKO6301BDSFDBU5JH,"Earn 3-15k daily. Send your full name, email address and current location to 0722631436.(should be within Nairobi) #crossover101",Private
3WRBLBQ2GRFMHI8M1R9MX5484B20GN,"Earn 3-15k daily. Send your full name, email address and current location to 0722631436.(should be within Nairobi) #ReggaeKuruka",Private
3Y7LTZE0YTT2OLF7PQBV7J8LVQZUZ8,"Earn 3-15k daily. Send your full name, email address and current location to 0722631436.(should be within Nairobi) #ChurchillShow",Private
3CRWSLD91KB7C9WREF9S0BKNY0TOM8,"Earn 3-15k daily. Send your full name, email address and current location to 0722631436.(should be within Nairobi) #Arsenal",Private
3MJ28H2Y1EF942BLMGS6J991C54O5J,@SpeedySamSheedy ill get his location by his ip address mate,Private
31S7M7DAGGX3JJJEAKUCU8BLX3LTLY,I need to learn how to find people's locations via ip adresses. Running into too many keyboard warriors who need a swift head kick,Private
32LAQ1JNT9W62968JYMDLV74AUETUS,"@Drullkus @Hypixel I don't think you can say ""change ip"" A ip is basicly your location based on internet",Private
33TGB4G0LPOYJD03O3X052684CVTXK,2017-10-16 06:41:09.610459: New IP Location: MLL Makati : 103.225.137.254,Private
3IZPORCT1FGOH8NWFAAJ21HWS1FRHC,2017-10-16 07:14:42.551154: New IP Location: Kyzen101_Mont : 124.106.137.142,Private
33N1S8XHHMSMFOO9N21BWH3OKT2Z1E,2017-10-16 07:51:14.502670: New IP Location:PT : 112.201.243.172,Private
3ABAOCJ4R8BAXL97TS1WPGFND1EMQH,"@anthonyomogha1 Anthony, may we have your cellphone number, location, landmark, device name, model, APN, username and password? FA",Private
3TTPFEFXCTRVVPPCNM7LR6Q0WE6H69,"400m  in banana island, a client Is looking for who to share 800m  with him. location Is zone D10 N140m net @gidi_property @LagProperty",Private
33TGB4G0LPOYJD03O3X052684C0XTT,? Location of the Property for sale is in the area of ... KASAN (shusse) Inari shrine neighborhood. Yamashina direction.,Private
324N5FAHSXI7C55LUFIQGQMR5O3VKK,"Looking for a ACCOUNTANT,SMO,SEO and TELECALLERS Location:-Rohini, Salary:- Fixed,Reach Us at 7291860630(MEENAKSHI) /mycareeridea@gmail.com",Private
3HO4MYYR12V00BVWNLEKALFQQL7U6K,"Mum was talking the other day about creating a marriage ""biodata"" for me. Probably gonna include my blood type as well ??.",Private
3K2CEDRACB8NP11ZAWVRULQAX7FTM2,"Muslims countries that have 18 & above as age of marriage for girls, Jordan, Morocco, Algeria, Iraq, Tunisia. #raisetheage",Private
373L46LKP7DYLA5RDQ47D2BXA0TJKI,Where in Islamic scripture does it say it is not Islamic to increase the age of the girl child to 18 for marriage? #raisetheage,Private
30EV7DWJTV2HHKF1XMB9D6L3M9J6YV,"Age doesn't equal maturity..... In life, relationships, marriage, education, etc. It all takes constant work and effort.",Private
3LG268AV38DCXYWUP92DHYKJ0KVRE2,@sheslulu I can literally feel a sinus infection forming but my motto is to treat my classes like a marriage through sickness and health..,Private
3MGHRFQY2LWM39TMVXVS45BC963Y0S,"When marriage is your ultimate goal in life, you will put up with any kind for treatment, even make excuses for the man. It is what it is",Private
3NI0WFPPI9NKKPJGPE00LERJAWH607,I was raised by a widow from the age of 12 with my younger brothers. And lord they are good gentleman. I pray they choose well for marriage,Private
34XASH8KLQTPX98STFM7PBPD848PM7,Chris didn't record @CW_Riverdale after I had told him multiple times to do so. I just don't know if our marriage can survive this. ??,Private
3VP28W7DUNRD53IHU1GWLJ7IL23FZB,"Senate Standing Committee on Interior on Wednesday rejected The Child Marriage Restraint (Amendment) Bill, 2017 and said it was un-Islamic.",Private
3L4YG5VW9NZD4IZPBDW96RLUL7DDDZ,What makes a marriage great is a mutual commitment to God.,Private
36MUZ9VAE69IWODP787TC93FLJEDES,Millennials hate the sanctity of marriage because of socialism,Private
3S8APUMBJXQHN5F1ON0TZ10FUZHBF1,"Sex with minor wife is rape,SC Wife ???? minor ???? ????? Child Marriage Restraint Act,restricts practice f child marriage #ThursdayThoughts",Private
3X2LT8FDHWP0WT3PB0QJCNWEHWM8WX,@Hoosiers1986 @generalinfo4646 @POTUS Defense of real Marriage is between One man and One women,Private
3E22YV8GG1DVFRTS5G172QEDDUIPN7,Love and Marriage are two different things... Love is a selfless emotion while marriage is an agreement or arrangement,Private
3OID399FXGEA22DL2JRZUROFXKTDFA,"After Triple Talaq, another judgment of SC on marriage between15-below18 years, could be a rape, a step towards framing common civil Code.",Private
3W9XHF7WGK2SZD1WPKIBF8Y682YKT2,"@THECOMMUNITY___ Key word being YOUR marriage issues. If you have to vent to someone, that person can't take that up as their cause.",Private
30U1YOGZGA3J67I783RY1Q7UMANSD8,"""...??I didn't win the Powerball tonight so my marriage proposal is on hold"" #oomf",Private
37VE3DA4YUO11167JDOT2MCSAEUBHZ,I?ve always been single. I don?t claim any relationships that don?t result in a baby or marriage.,Private
3LCXHSGDLTDOYDW74Y2I78PFMMOSE1,@KerryRoggers Who tells you? Marriage is a calling just like celibacy.,Private
36FFXPMST9VLKVVGNITF86CRHDDOHG,Love is holdqng hands in the street. Marriage is holding argumfnts in the street.,Private
324N5FAHSXI7C55LUFIQGQMR5NEKVI,"Baba Yaga gets across the Baba Yaga to her go by; the first marriage, a handkerchief.",Private
335HHSX8CDCUGY4RX9FZXC0SDZ6DH8,@Trumpfan1995 Oppose gay marriage but am ok with civil union. Keep it to yourselves though.,Private
3H5TOKO3D9Q1JD1H8FN2XHHWR8X64N,"One has to be persistent, and serious in a job search: - A job search has to be considered like marriage - you have to make it work. - A j?",Private
3B9XR6P1WE2XS71X7DREEZS7N6YJBC,@ashutosh83B In last 10 years there were 14 million child marriage in India.,Private
362E9TQF2HXXODP25HYS3944Q41IGG,Senate body rejects amendment to child marriage act as ?un-Islamic?,Private
3IYI9285WS7G2CT3LDN9PJYP5RYJCJ,My fianc  just told me she?s never seen the movie Rudy?!?! I may have to reconsider this whole marriage thing. @NDFootball ???? #GoIrish,Private
30F94FBDNRRR6AX2J75IG5FGL8PTBR,Dont kno why this generation glorifies cutting people off sm & thinks they gonna be ina marriage that last 60years. YOU CANT COMMUNICATE,Private
3LB1BGHFL23NJIQDTZJ2OGDH6H7YTB,"Louis/Harry, side Zayn/Harry/Louis, fake marriage, overfeeding kink",Private
3LN50BUKPVI5RRQ7T3LSPYAO8ZILP1,"Bruce Wayne (Master Bruce) I told me free, and have seen such a semi dump, dump then he blew and proposed marriage to the",Private
3E22YV8GG1DVFRTS5G172QEDDUINP5,@ndtv Gud judgement. Will help to stop child marriage. ??,Private
338GLSUI43IG4RW3Z9MOPQAFYN3SFJ,"@KSouth4trump It was more a business arrangement than a marriage, is my guess",Private
3HEM8MA6H9JGIO6KL8TO6K9II55PQU,@23_rahulr @vennelakishore @vennelakishore @23_rahulr I think it's idea of chaysam marriage,Private
3NSM4HLQNR11I07ZLL8D6PZSN1RQQM,"?I know marriage and wedding is the biggest thing in a lady?s life, but rest of the nitty gritty can be settled rather easily, eyh?? ?",Private
3GMLHYZ0LE42JV52T49CTCZJPVEYU2,@adamconover Maybe the reply could be in an episode about divorce. I think living together prior to marriage helps avoid divorce.,Private
3IVKZBIBJ0G0INN9UZAOSBMSE2GSHH,The Adam Ruins Everything episode about Marriage just brightened my mfing day man,Private
3M93N4X8HKUW9TIZIZD94O27RUKSJM,@timesofindia Prohibition of Child Marriage Act states that a girl in India can't marry before the age of 18.,Private
3TY2U1TEB7H3AQZ9V54VCNBKVB7JJX,"@PhillyD G'day from the sunburnt Land! On Monday, Sydney Anglican diocese donate $1 MILLION to the marriage equality 'No' campaign. Just FYI",Private
3R5OYNIC2CGTA4YC2CNJBPK52C4PT8,"@aprilthebowlby @LifetimeMovies @lifetimetv loved you as Kandi, but A Mother's Crime? Marriage of Lies?What is wrong w your mouth?Turned off",Private
3PKJ68EHDN37JK4J751A0AV5IJ3JHS,@laalshah This is in relation to the age of marriage bill?,Private
3CVBMEMMXBNEZP3H6WCDXKQWRO3H7J,@SelenUcak Justifying child marriage as 'one less mouth to feed' is a cruel reality,Private
31ODACBENUMDVGMCDPXI1PET5PCQSB,@Tracylangallen1 I want a serous relationship and lead to marriage and I don't play gameswith any other,Private
3XJOUITW8UYEAGZR2P28BUAF78QQT0,@radiomaisha @iamnickodhiambo @Alex_Mwakideu it happens thats why i said NEVER ever in marriage instituition. I hav a dota n am happy after,Private
341H3G5YF0LM8Z3RRJXBICKEF0EZ0R,#MarriageTip - Your marriage is only as healthy as you are.,Private
32XN26MTXZQ23AMNCI62AX9G0R6L0U,@daefzone something about specifically straight marriage or maybe yoga,Private
3PIOQ99R7YT87W1OM201CW1CLBANU1,"Why are all the people caught in ""temporary marriage story"" only Muslims?? How is it easy to sell daughters ? Think Or I will Make you think",Private
3VW0145YLYJTBY5UY2HNSF31Z52JM1,@Ultra_Natattack wtf why wasn?t i invited to the marriage when i approved in the first place,Private
3CO05SML7VCD68H0H23YW9IF6JW0R0,@sardanarohit @RealArnabRG How is it to monitor after marriage have they done Sex or not judge have sixth sense it seems,Private
3C8QQOM6JP8DA533G8V8G19CMLNILM,@ShashiTharoor Marriage with minor is not void.,Private
3O71U79SRBWMA1OKLWQ1KGUOVOFSMQ,Love is a long sweat dream & marriage is an alarm clock..,Private
3P888QFVX31YXOUJ68G9HK4S809OQC,THE TRUE TEST OF HUMILITY IN A WOMAN WILL FOREVER BE MARRIAGE. SOME EXCEL IN IT WHILE MANY ARE DISAPPOINTMENTS THERE(SAME FOR MEN TOO)!,Private
3YO4AH2FPDRDU7204NEYRJ8AAXU0QZ,@bellanaija Doesn't guarantee the success of the marriage,Private
3S37Y8CWI87ZDSGNZX06VBG9FAQW4E,@SwarajyaMag Thank u @TheJaggi for writing this piece. some one need to see other side... Marriage's not just about sex !,Private
3OEWW2KGQJI48FQE1MAPHLXTPLKDOW,SC has told the age of child marriage sexual assault... Hopefully there is no personal law comes in between this #SC #childmarriagereforms,Private
334ZEL5JX6MAA49WYC5ECKJTQOUOS1,this woman?s husband just catfish?d her pretending to be someone else cus they were having marriage problems....WUUUUUUT EVENNNNNN?????????,Private
3I4E7AFQ2K6XOTVE7ZIZETYTTDYTJC,"Money and Marriage are the current topics around now, and it's like there is nothing else beside those",Private
3CO05SML7VCD68H0H23YW9IF6JVR0Q,"@BathCA Funny that over half of Tory MPs voted against the marriage equality act, then.",Private
3GKAWYFRAP0MTF2FGMN46L2JZQGDPD,My biggest fear about marriage is one day getting a divorce,Private
3UAU495MIIZQPH10NH0ERL1HBLFOUH,@ericbongoe Two weeks into marriage and you're already texting each other from the next room? Liyehlula ??????,Private
32ZCLEW0BZRZW127QI9F9JXW4ADJPX,"imho, if you know you're getting married that year, please simpan your annual leave to settle the marriage related thingy. tak deduct salary",Private
3TRB893CSJH0ZT86MQUVCKEVCOQG7J,I can be in a whole relationship & I'm asking my daddy for anything i can't get myself. I know that's gonna surface a problem in my marriage,Private
3CKVGCS3PGCP7NHDWR33MJNBSLF0SO,Many old in-laws n pplnr in jail due to fail marriage due to wrong laws .marriage MST b abolished by govt.n all cases be finished.benefitntn,Private
3CESM1J3EIADSFK1ILTLS90NB1WW6Z,Maybe I should just cover up the fact that I've never been kissed by claiming I'm saving myself for marriage,Private
35U0MRQMUJEQ2WQ0S7AJN730PSOOV6,@neha_aks they have been saying this for some time-that it is necessary to protect sanctity of marriage.,Private
3VDI8GSXAF04Z7DPWVM1QKAQN8WG86,"Down, down because I mean technically our marriage is calling me Open up like this?",Private
329E6HTMSW9N0W32A5CKXVU8E3M3K5,"@TheWeirdWorld You are pessimistic about marriage, aren?t you?",Private
3AFT28WXLF9LGQ60T0B08ID6HQSIO3,|| One minute arguing with Theon about marriage names and the next he?s his son.,Private
363A7XIFV4T10SWZIO51MCJV0BKVAE,@Shubhrastha Stop marriage less then 18 age sex after marriage with wife can't stop bz all girls are not submit case against husband,Private
311HQEI8RSN0QA3BCIIKXRU1NEKZ7R,Pure n selfless love require fr relationship nt marriage.marriage is obsolete n fails.god bls pplbof Asia abolish marriage it s prsnal mattr,Private
30Y6N4AHYP375SIUTERTBG2Y084DR5,@ptah_f A marriage life and single life isn't the same. Just as a dating life and single life ain't the same.,Private
3Q2T3FD0ONFIQK35VHP0C8MC38H3MA,@vichrodrigues Its not hostile at all. Most believe sex outside of marriage is wrong and I see nothing wrong with that.,Private
3VGET1QSZ06WWFY61VYDYN0J6CGW7Y,@ChelseaFC @UWCL I am seeing marriage lol. ??,Private
3FTID4TN8L5Z05I8KQHB2P30C4LLYV,I really3 hope...u love someone else.. Cz i dont prepared by self for love.. For marriage.U already wait me longg timeee Just waste ur time,Private
3RBI0I35XEAIK1SJEKDB639JCIUY3U,"@AgendaOfEvil There is no such thing as child marriage, it?s just organised paedophilia",Private
36BTXXLZ2VFU5WZ103Q08C8SNVBR46,"In marriage yo find the role played by a woman is irreplaceable, they are heaven sent they take care of us&hold fam together.God Bless women",Private
3J9L0X0VDFT0AYMZGSWXCJRP124W9A,"@bocanarry @beyionce_ @qzindia Actually, underaged marriage is prohibited. However, there are implementation issues.",Private
31ODACBENUMDVGMCDPXI1PET5PCSQD,"Toward education marriage nervous breakdown, operation, teaching school,",Private
3DZKABX2ZICPT7TX221SS79J0E5VCG,@Pratik_1984 What judiciary should have added marriage Eid and other major events where people burn crackers,Private
3MVY4USGB6U0EIYT0HS9SNN7EFVIS0,"I, by now, officially hate marriage and those kinds of things",Private
3QTFNPMJC6PPTVVYSPZ9TOGRNTPNZQ,@Samanthaprabhu2 congratulations Samantha and I pray God that God may continues shower his blessing upon you and your marriage life,Private
3IQ9O0AYW661TIB8PHXZ2SJTGY9ITP,"I could give 2 fucks about a ""traditional, according to society standards"" type of marriage",Private
304QEQWKZPRA9VPKPAMU2EDAVWBO0E,"If you don't trust a person's behavior in their absence, don't go into marriage with them.",Private
307L9TDWJYZO82O57I40PNBC8YR3NA,@Thugtwits ??????epdiyum frnd marriage Ku theni varuven,Private
3AFT28WXLF9LGQ60T0B08ID6HQSOI9,@Noahpinion No it's not. The amount of white supremacists can be constant since 50 ys while interracial marriage rates go up.,Private
3JUDR1D0D6YKQH5EJAICA71P7VDQ28,ESPN taught me transparency that?s how my marriage works.,Private
3GV1I4SEO9WXHL82E7MJJYJ7DUSL6V,"and it's so ironic bc you talk to them about celibacy. they'll say, ""idk i just can't do it. waiting till marriage is too long."" buttt ??",Private
3K2CEDRACB8NP11ZAWVRULQAX7TTMG,"@TimesNow WHEN SRI BHAGWAT JI COMPARE MARRIAGE AS CONTRACT , PRESTITUTE CORPORATE MODIA WAS SILENT?",Private
35YHTYFL1GAWWJD7T4RT0DUMXRXVFR,"Everytime i read sec375 IPC, exception2 glitches me to think,then why marriage validated @18yrs?Now with SC?s verdict, d sec is meaningful.",Private
31MCUE39BKTIYA7JKER5Z32F7M4G3E,Can't believe some people are actually arguing that child marriage be made legal! We are truly progressing.,Private
3KG2UQJ0MJVGF3U75TGW2V4NIQ4QNZ,@iamnagarjuna congrats for your son's marriage you have a cute kodalu good son lucky,Private
3OLZC0DJ8JMG6AFXUCXE3A7EDJPIV5,@YUVSTRONG12 What about the crackers you used during your marriage?those were pollution free?,Private
