HITId,Input.text,Answer.sentiment.label
3FW4EL5A3LV3YY3THZSBEP3MRQH22Q,"@dizzyblonde_72 Hello! Please DM us with your reservation name and email address, and we will connect you with a hotel manager. Thank you!",Private
3SU800BH86ZTATEG2USIGQWHQNEUQE,"Thank you @BBM for stuffing up my account. Using the same email address I have to sign up again. All contacts, groups and my channels lost",Private
3YO4AH2FPDRDU7204NEYRJ8AAYAQ07,. @Medacs_Health Complaint about ?carers? treatment of my Nan. Tried to do this personally&email but no email address online. Email address?,Private
3ICOHX7ENCIOX4CVVWJYX2JWRVNE0K,"@budmuffs Sorry to see you weren't happy, Paul. If this is yet to be followed up on, please DM your account email address ????",Private
3VZYA8PITO5O1LJ2KVQVT8DJE2O055,"@CORYDIVA Thanks for bringing this to our attention. Mind DMing us your name, phone number, email address, and the store's street address?",Private
38F60IALAGOQMNUSLR8TWOJXU59T0O,"@ultiali Hey there! I'm sorry to hear this, What's your email address? I'll take a look into this :) ^Hannah",Private
3S4TINXCC0UBTISUNQJJMV9TM1QBO7,@BJonesWHO Thanks for the details. I was able to get the machine information based on the email address that you've provided and found 1/3,Private
3LXX8KJXPWGS5PDXP65NVPE3Y1MO99,You can now login to iHomeConnect with your email address (or username)!,Private
371QPA24C2VQTCFAHACTAT27ZXFT1R,@FeCityfan DM me your email address,Private
3ZLW647WAL2SJGZCLZ6GXZ8EX4H231,TFW you set up a GitHub account late at night while you're sleepy and then froget the password to confirm your email address the next day. ??,Private
3W3RSPVVGSYIJWY3APKMZ4XNGHRLUG,@Sophia14215833 We're here to take care of our customers. Please Follow/DM with your username and email address on your account. ^Megan,Private
3CKVGCS3PGCP7NHDWR33MJNBSMVS0Y,"@i3Cooke Hi, I an see how this is concerning. Could you DM us with your PayPal email address? Thank you. ^ES",Private
3FDWKV9VCN92PEGOA1L1ZHCCGMHUMR,"kde3183 Hi! We'd be glad to assist, please DM us the itinerary number and email address so we can take a look into this for you. ^Aris",Private
3HFWPF5AK9QLOFGAFELMOHLIVYG3S5,@marnersbackpack follow me then inbox me your email address...,Private
3HA5ODM5KAZ50OITZORS7CD1MI8VST,@rosemcgowan But it was based on a lie. You posted an image of an email address to Lindsay Lohan that contained the agent's number.,Private
3ODOP6T3ASRD1CIGLDBZ740KB4D24M,@Trueerfan Hi there. The cavalry's here. Can you DM us your email address? We'll take a look backstage /LM,Private
3JUDR1D0D6YKQH5EJAICA71P7WUQ2R,@PetsatHome do you have the email address for the Bury (BL9 9NY) Groom room?,Private
3AA88CN98PAOGZ0QZQ5ANPQLN5XYKO,@RLsubmissions please DM me your email address,Private
3PKVGQTFIHRA33DLPAE7O1CZIXRYRH,@SWUAD DM me your email address,Private
3SX4X51T80G6A8N2HCJNRKPN4J4OAO,"@JesseKunzweiler of the product sticker on the back of your TV and your email address and phone number, in case they'd like to reach >&gt;",Private
388FBO7JZR0PO5LTW3XQFH7PH02YNT,"@csgautam2013 You must have received a correspondence to your registered email address, request you to check the same. ^SH",Private
306996CF6WRQXQLTHOL8AZWLTQG1BA,"@murphy4u60 Hi Paul, I'd be happy to check on this for you, to enable me to do so, can you DM me your full name, address and email? 1/2",Private
3HY86PZXPYPO4TXDRFNYB726WNTE1N,@CarnivalCruise Please give me an email address or follow me so I can DM you.,Private
33J5JKFMK659BZ1XNAWHTH6HDAUQ32,"Quick, I need an email address for the bot!",Private
3NI0WFPPI9NKKPJGPE00LERJAXZ06L,"@R3698F @LifeMadeDelish Pls follow and DM us w/ your name, mailing, and email address. & UPC. We will make this right!",Private
3KA7IJSNW6CTEI4V2QWYBVEJW6MBPO,"Endeavor to E-mail your direct telephone ,Email address so we can",Private
3QE4DGPGBRI3G6QNKSWO98ULLNI4G7,@KimmiOsborne The people i got the flat iron from.. The email me back.. They asked me whats the model number and my address is.,Private
302U8RURJZ88KBQORSA68I3VZJ0VNH,If you want a friends and family discount (20% off) for Sephora..message me your email address ??,Private
3SCKNODZ0XN69LPS9U7Q24NSD1TN7H,@kateodonnell93 Hi kate can you please confirm you email address and home address and we can take a look into this for you,Private
3RBI0I35XEAIK1SJEKDB639JCJC3YJ,"@10kunder40 Hi there! I'm sorry to hear this. DM me your email address, I'll take a look into this :) ^Hannah",Private
37NXA7GVSTDIWBN3FFURVQZ6UO0LV5,@AskLyft What's their email address?,Private
3RSBJ6YZECX16Z4ASS5F5L0E1ZHOF1,@MarkHookham Am following....DM an email address and I'll get our petitioning consultant to contact you with more info.,Private
386T3MLZLN27O324ITXY5SNAGSP087,@audible_ca Got an undeliverable notice from this email address.,Private
30Y6N4AHYP375SIUTERTBG2Y09LRD2,@LADS_Podcast hey you guys have an email address that I can reach out to chat?,Private
3I4E7AFQ2K6XOTVE7ZIZETYTTEFTJV,@88_gwentastic Dang . Does @beaconstreet have an email address ?,Private
3YD0MU1NC28ZP2V30Q2LGY3SEUU7AH,"#VOTE_BTS_24HRS_LEFT if you add a period to your email address you can make another acc w it, but the confirmation email will still be...",Private
3ULIZ0H1VACO8A4KGEUV7DWTJUU159,"@marin_hudson Sorry to hear about this, Marin! Please DM us your email address and we'll follow up.",Private
32XN26MTXZQ23AMNCI62AX9G0SNL0D,...sent to your real email address,Private
36U4VBVNQOKTMUTGF9HILG6MM9GURF,@mferrsv Please DM us with the email address linked to your Uber account. We'll get a pair of eyes on your inquiry.,Private
3HA5ODM5KAZ50OITZORS7CD1MI8SVQ,"Morning @Hosi_km, please kindly DM me your email address, re music distribution.",Private
31S7M7DAGGX3JJJEAKUCU8BLX3KLTP,@TEAM_MB_EAL @TESLOntario @EnglishOnlineMB The email address for resumers is not valid! It keeps coming back-(,Private
33IXYHIZB5PVTEF9AJNCGQCBOT7E24,My most washed student has a yahoo email address and how does that not surprise me,Private
3J94SKDEKIWI05KWW7EQ8FX28RX5D3,They called me to ask my mailing address. But they list no phone number or email address anywhere to clarify,Private
34OWYT6U3WOI932URBSIBSIHMSNI98,"@TIME Don't vote for her, keep your wallet shut, don't give email address. Watch your back. Let her write fictional books",Private
3GMLHYZ0LE42JV52T49CTCZJPWVYUL,"@VIPlaces Hey! I'm sorry to hear this. DM me your email address, I'll have a look at your account :) ^Hannah",Private
38B7Q9C28GC2GJ7TPAJTEPSCD1T693,@Jane_chambo Hi Jane. I had to sign up to Twitter just to find you....... hope you are ok? Can I send you my email address? xxx,Private
37MQ8Z1JQE3TZJW0AKZ6NT4R65C2Y7,@jafferzaidi Please DM us your email address,Private
3X55NP42EONOBN0INXHSTCG78E8P3A,@MapzDRS Our service is too broad it depend on your inddicidual needs dm me your email address I will send you a quotation,Private
3D5G8J4N5AB6FOV8OOWIHH9NO1MVTI,"So I've been locked out of my email address. I may be taking a bit of a break from social media, may just make new accounts all together.",Private
3BA7SXOG1JXVOXM3C6GDPOOXPIP8RE,@KimKimsher are you able to provide your MyTicketek account number or the email address linked to your account?,Private
3CESM1J3EIADSFK1ILTLS90NB2E6WT,@88_gwentastic @beaconstreet @Interscope Ok. Does @Interscope have an email address?,Private
37SDSEDIN997VSNMEC1YJX6KLKV18B,@__Zanele It's the name/ email address that counts... You wanna change accounts so you get discounts? ??,Private
3P4ZBJFX2VA9B8DCJEWPMFD041GFW4,@GhettoShammy 3/3 You can email me. My email address is paulbudding@yahoo.co.uk,Private
3G57RS03HHCVXVMGZIU9CW6YB0825R,@WanderingForMo1 Sorry about the late reply. Please DM the device you use and account email address. I'd be glad to assist you. *LL,Private
3D42WVSDH82D0D8CYFED7CYGF9GFY3,"@ambosta Sorry to hear about this- could you please DM us your confirmation # and email address, providing more info on the situation?",Private
3YKP7CX6G2M48C0V642HB9NYWCF7BC,"@justhype Thanks. I am having messaged the email address, let's hope they can resolve this issue! ????",Private
36QZ6V1589K5N9TTUYHNBQBI8BZUS3,@LoyalGringo Hi there! Apologies for that! Can you send us a DM with your email address so we can take a look into this for you? ~AP,Private
3W9XHF7WGK2SZD1WPKIBF8Y683FTKU,@luna_rugova For sure! Shall I DM you my email address?,Private
3OEWW2KGQJI48FQE1MAPHLXTPM1ODQ,#myetherwallet phishing attempt sent to us using our #saltlending email address. hacked emails use official #hardfork email as template.,Private
31GN6YMHLPZIFDIYPYWOTEWFTRASW0,@mmmisztal We're so sorry about that! Please send us a DM with your email address with details so we can connect.,Private
3CMIQF80GNX88IOF6CUF0KI1N1WQ68,@dianeneilson (3/3) If you did not provide an email address you will be contacted by phone. *TCH,Private
37Y5RYYI0PCX4DNOZ3SAVXAM2TGSXT,@misskittykat2u @Pink are you able to provide your MyTicketek account number or the email address linked to your account?,Private
3VMHWJRYHVNO08I2TJSBOYR7D3MFXX,"ambosta Sorry to hear about this- could you please DM us your confirmation # and email address, providing more info on the situation?",Private
3G5RUKN2ECAAN4DLOR5AG0EY8RHN9T,"@Jst23MG Hi there, yes we would be happy to help. Please DM us your email address and more info on how we can help. Standing by to help.",Private
3PGQRAZX02RM4IDY4ZECEBHV4ZASYZ,@Homicidal_amz We're here to help! Please send a DM with your Ubisoft username and email address. :),Private
33K3E8REWW2FLT8FL5M5E6ALQZA8XA,@Itsmikeypearson Sorry to hear this! If you are still having issues please DM us with your PayPal email address for assistance. ^VM,Private
3BO3NEOQM0OWEMCZJH6I7NT1SA5IAN,@chelsienickell We'd be happy to look into this for you! Please DM us the email address for your account.,Private
3X0EMNLXEPW8NW2177NYC78QZY1VPD,"In times like these, I stay up all night wondering what the ""22"" stood for in Hillary's private email address (hrd22@clintonemail.com)",Private
3YZ7A3YHR50O2U3ETX9F3EJ29U6S5J,But it's really bad when you finally send it to the correct email address but forget to put in the attachment.,Private
33CLA8O0MII43CWQKKMJZG5JCM1RFD,@ForReal_Dabz I'd be happy to assist you! Follow us and DM me your email address. ?J,Private
359AP8GAGGRNIHS1K4YCMTTGEXF7CJ,@amitnandi10 On what email address can KTM India customers reach you directly please?,Private
3QQUBC64ZEL0O0VJR7BOW30GFU8XNM,"Le__K1ng Hi! We'd be glad to assist, please DM us the itinerary number and email address so we can take a look into this for you. ^Aris",Private
3B623HUYJ4X7PCMGRVGIFYTTBK88S2,@Alistairjoker12 An email address you tweeted: cameron@sandysmodels.com has had account passwords its attached to leaked online.,Private
367O8HRHKGF66BZEFSQ5YMDO9YBS4E,"TripAdvisor: #travel #traveling ambosta Sorry to hear about this- could you please DM us your confirmation # and email address, providing m?",Private
3UUSLRKAULAXN9YFK0TN6ZBYZXRD7P,"@Porssuk booking code, ticket number and the email address in the booking. Also please explain what happened. >&gt;&gt;",Private
39WICJI5ATZIPR2OA6FUKAILIDG3ZA,@MIke32413496 I understand the inconvenience. Please follow & DM us the email address associated with AVG to locate your account. (1/3),Private
3DIIW4IV8P2HCXWIAGWRUK7100A4IZ,"@champwolfe Hi Carlos. In order to assist you, please DM me your email address registered to your Visa Checkout account. AS",Private
371DNNCG44984CZVGVL8P3PFD3M8TR,@christudoss We request you to kindly share your registered email address along with the date of transaction so that we can address any,Private
3VO4XFFP15TRCI2KPMZ76YIXICGQ77,@raanmouri Same. I?ve been waiting an hour for confirmation on my legit email address wtf mnet,Private
3VI0PC2ZAYRI6LVVSMB1BS0L54DXO1,@jafferzaidi Once submitted DM us your email address and we will get your case looked at,Private
3APP19WN71LHVTU13GP366EZHEO6GU,"@HightailHQ hi, someone tried to sign up for an account with you but used my email address. know for a fact it wasn't me!",Private
3NBFJK3IOHP7KZ053CBXN60Q2EHOG0,@MrsSpalding I think I've got him! Have sent your email address on.,Private
3T2HW4QDUVERW0GUZ1WW0PKM9N49CY,"@onecom after experiencing the worst customer service ever I was advised to send an email, but the agent failed to provide an email address",Private
337F8MIIMZK652F26Q7LOG75E6T404,This website just made me type twice (pasting disallowed w/ JS) the fake email address I'm giving them.,Private
3VP28W7DUNRD53IHU1GWLJ7IL3KFZU,K_RAAA Very sorry to hear about this- could you please DM us your confirmation # and email address?,Private
3DTJ4WT8BDMLZPILZQWQ31MI925ZEW,@Godd3ss__Ang3l But that email address looks so legit!,Private
33EEIIWHK7ETN83G7K2NCCY04UNVQ4,"@_kmldp Hi Kamal, Please share your email address, we shall get this checked. Thanks, Team Reebok India.",Private
3ZVPAMTJWNAAHCSLV4S1H15VD11RGC,@Bet9jaHelp my email address Frdayikegwu0808@gmail.com,Private
3NOEP8XAU490RL7W7MOG0S5BF99XPI,"@TBagtique Hi! We'd be glad to assist, please DM us the itinerary number and email address so we can take a look into this for you. ^Aris",Private
3MYASTQBG7I7TR3UGZ2T6QST4NKDQO,@venrapradio..can you please guys give me your email address so that i can submit my music to you...Please..,Private
3DWNFENNE32D78GOSYHR6LM1DFZ4JB,@Abyousocrazy We take this very seriously. Please send us a direct message with your email address so we can connect ASAP.,Private
32LAQ1JNT9W62968JYMDLV74AUDUTS,@putuagnia Here to help! Send us a DM with your email address with more info so we can assist.,Private
30ZKOOGW2WDLEGG1BALCFOCFB8V1AF,"@TemiPopcorn Great! Kindly dm your Name, Delivery Address, Email address and Phone number so we can place an order on your behalf.",Private
3S37Y8CWI87ZDSGNZX06VBG9FB74W5,"@findjashua Thanks for reaching out, Could you please DM us with your email address and we will get that resolved for you.",Private
34O39PNDK6FEQVKAFI0NGQEYXOABRG,@MikeKISW Is the show email address the only one? I saw Thrill last night and we got a picture and I think he told me to email it to him.,Private
31KPKEKW4AKQQ10BL5H8WUDBOYA0B6,@TrontusGames Hi Trontus. Send us a Direct Message on Twitter and I'll look into that asap. I'll need your email address as well.,Private
3FCO4VKOZ4K2FFCFGV47CHTJZ9S7EC,@NIKSHARMA_ Hey Nik! Could you DM me your email address?,Private
3VP28W7DUNRD53IHU1GWLJ7IL3KZFE,@illegher @bangtansoshi Helll can you help me? I did the steps but mnet won't send the verification to my email address ><,Private
34R0BODSP16NSBYWS2PAEXFN83Y5EW,@educainventions I'm sorry to hear of any frustration. Please send a DM with your PayPal email address and a screenshot of the issue. ^IN,Private
375VMB7D4JQUCTFB3RXKXO17DD2IDP,@USEmbassyCairo I tried the email address its not valid,Private
39O6Z4JLX24DW54STYXF6KUT1XAVX1,@colsanti23 Sorry about this. Please email SocialCare@bjs.com w/mem # & this post so we can address these concerns.,Private
31D0ZWOD0A6L7RVJFRHC1JT56GP0AB,"@1337kestrel If you can email or DM me his email address, ill send him copies.",Private
3MNJFORX8BBFYPYSND9GWF0NK4D5FE,@car2go I keep getting bouncebac trying to send a gas reimbursement to the members NA email address.,Private
3BS6ERDL93EEJ9KA1QOV0LB24M86DK,"@TonyLocantro Tony, do you have an email address? I'm too old for twitter!",Private
3JHB4BPSFKGVQ1QD4JXRKU93D24Q9J,@aim will I still be able to use my aim email address after Dec 15 without any problem ?,Private
31S7M7DAGGX3JJJEAKUCU8BLX3KTLX,@501Wittmann @LauraLoomer @JoeTalkShow No one in your family has an email address? Don't go on line? That is against the norm.,Private
3DW3BNF1GHPNH43KLQLNQLD0AO28V7,"@Michael_White42 Here to help, Michael. Please DM us the email address linked to your Uber account so we can look into this for you.",Private
3TLFH2L6Y9VXIXX60EC7FCCCR3TT28,"@MintyDeerComics Hi! If I can assist you with anything, please follow us and DM me your email address. ?J",Private
3VDVA3ILIDMMO7T4XADMBANI937G15,"@Lindarmy_ @Gap @BTS_twt Oh really? How odd! Hopefully that's where it happened, and your email address isn't floating around somewhere.",Private
3ZG552ORAMBCVP1V59CMGU0XOOA2VY,@kai_adura We can definitely take a look! Send us your email address so we can follow up.,Private
3SNR5F7R920Z4ZTBZM8436JSDP3IEI,"@KingMerul Hi Kelvin, I will DM my number right away. Email address is caroline.mtai@gmail.com",Private
3INZSNUD80X11SM8ZXR7KV24UNG9DY,"Event planners, event organizers, event marketers, post your email address below. I would like to connect. Thanks",Private
3PGQRAZX02RM4IDY4ZECEBHV4ZAYS5,@THT_Industries I have ????? and Olympic Park I'll give you tonight. (Please DM me your email address.),Private
3538U0YQ1F1CKABO9ULNHI2368LF3X,"@dbaez2 Hey David, sorry to hear about this. Can you send us a DM with your email address & we will reach out right away?",Private
3ATYLI1PRT9HB1Q6BIW0KJS6U6YOJ4,@TheRealEwbank Hi Leigh. Do you have an email address I could reach you on?,Private
3AFT28WXLF9LGQ60T0B08ID6HR9OIS,@kinleighfisher 3/3 write your psychology papers for you. You can email me. My email address is paulbudding@yahoo.co.uk,Private
3N7PQ0KLI5WKEWBSEJ1HZ0H3U77E3F,@NicoleN_215 Do you sent the email to e-booking@garuda-indonesia.com? Could you please inform us your email address? Thank you. - Mutia,Private
39KV3A5D18E3PYHXHQOC1YXY001S7Y,"@dac1287 Could you DM us your email address, please? We will take a look at your account. Thanks!",Private
3P458N04Q1O4ZE6Q5OD44FXI4ZI2X1,@sydneykiah Sorry to hear about this! Send us a DM with your email address so we can take a look.,Private
3WGCNLZJKFFJCNJDVKCE5PKLWBS1DH,@emma8193 We would like to learn more Emma. Could you direct message us your email address and barcode and product id code from the box?,Private
3T2EL38U0MRLRX8B7Z350XVLK5VXQ9,"TBagtique Hi! We'd be glad to assist, please DM us the itinerary number and email address so we can take a look into this for you. ^Aris",Private
3OYHVNTV5T5CMLWOT3WCLYSJ9VYOK3,"@VonMaestro Good Evening, We are looking to get in contact with you. By any chance do you have an email address?",Private
30F94FBDNRRR6AX2J75IG5FGL97BTT,@clementmaosa can I kindly have your email address,Private
3AC6MFV69KPXJZ9NPR4WO4JV1IXZHC,@YouKnowTheSpiel @LH_Writes I got a writing website and got free email address to go with it.,Private
3U18MJKL1UTCL2KO0BF1IQF6ECKNCA,College in one word: yahoo email address.,Private
3QE4DGPGBRI3G6QNKSWO98ULLNHG4I,"Skyway SOMCO's one calling number: (02) 318-TOLL or (02) 318-8655; Email address: customercare@skyway.com.ph.,",Private
3ODOP6T3ASRD1CIGLDBZ740KB4D42O,"@budmuffs Sorry to see you weren't happy, Paul. So we can follow up, please call 0203 699 9977 or DM your account email address ???? ????",Private
3EPG8DX9LKXRP2NM1G5L89ERMAZP50,"@mikesmithradio Hi Mike just heard you on Ross Patzelt show , have you got an email address i could contact you on mate",Private
3QHITW7OYOG9VK0IWPBRGPKNJKMQAY,Abbie @abbiemota I am going to DM you my email address just in case you want to send ur original song my way & I will add it 2 the playlist,Private
3EKZL9T8Y8TKB6YDXDKOD6IAS0CCHR,@RealShadyFacts We'd be happy to look into this. Please DM us your account email address so we can better assist.,Private
389A2A304OP906SHZ5D37EJT6JA0CD,"@DoctorFurious0 Hey Daniel, help's here! Could you DM us with your account's email address and username? We'll take a look backstage /TB",Private
31MCUE39BKTIYA7JKER5Z32F7NLG3X,"@Inkthinker2 Hi, Meghan. Sorry to hear about the trouble. Pls DM us your email address/itinerary number. We'll look into this.",Private
3G3AJKPCXLZ32XBNEYIUG81PQJ74Y4,@bellemarxmiller I have the course outlines. Hit me up your email address.,Private
3XT3KXP24Z5VRK0WT4P6RIRFWRG6IM,@VirginAtlantic can?t log in to my flying club account without it telling me I don?t have a valid email address. Can you help?,Private
3I6NF2WGIG3LCPUNYXFYE00ZLJD5GD,@gmail I can't get access to my account because I can't remember my password and I didn't assign another email address to it. Can you help?,Private
3LG268AV38DCXYWUP92DHYKJ0LMREV,"@TarunGR Hi Tarun, thanks for writing to us. Kindly follow us back and DM the email address. Will converse via DM. ^VA",Private
372AGES0I4CL3YNBKES55N5QGRXXRA,"DoctorFurious0 Hey Daniel, help's here! Could you DM us with your account's email address and username? We'll take a look backstage /TB",Private
39RRBHZ0AU821047UGL035A49X8VZY,@RobGMacfarlane @Greenpeace I would like to sign but don't want to handover an email address. Why can't we use a postal address?,Private
3PN6H8C9R4XF6BWDR357GQDO05XADD,@countyecho hi. What's best email address to send a pic and write up to? Sent to edit@countyecho.co.uk last week but no reply + not printed.,Private
3XUSYT70IT8J5YYVZ18ERK1BRJM0DD,Sorry @PaigeVanzantUFC did you get the email address I tweeted you? We?re about to be hit with a hurricane tomorrow here.,Private
31ANT7FQN89ZCLPYI3XGZ0C00JQ5HC,@K2_tweets Are you a A-list customer? If so whiz over a DM with your order number & email address &amp; we'll get on the case,Private
382GHPVPHSY2MUEZPDP4QE5CHID43Z,@xDupeOfURLx If you send me an email address I?ll send you your 2 prizes,Private
38G0E1M85MCLF1AXOTMSMDVP7FTVU9,"@Guesty22 If you could provide me with your name, address and email address? I'll get right on to this for you! Regards - Isaac 3/3",Private
30U1YOGZGA3J67I783RY1Q7UMB5DSD,@ConorMcNamaraIE hi Conor. Is it possible to DM an email address please?,Private
3YGE63DIN84IE4YMGWD4J8QWYZRW0H,@Yorkieplaysgame Chuck me your email address when you get a mo,Private
3TRB893CSJH0ZT86MQUVCKEVCP7G72,Who tf is this who keeps FaceTiming me? It?s so random. And i dont know this email address. ???????,Private
38G0E1M85MCLF1AXOTMSMDVP7FTUV8,@okdeadhead Should I change email address before or after growing up?,Private
3ZCC2DXSD7BJ04P73561WX5WLK6YYJ,"@jwh1976 Hi, James! Sorry to hear of the trouble. We would like to help. Please DM us your confirmation number and email address. Thanks!",Private
3VQTAXTYN3S66NCRJCVSL11I4NEBUK,@KagisoModupe can I kindly have your email address,Private
3XDSWAMB22ZXOZXGG37IMKABJN7QC0,"SpotifyCares: DoctorFurious0 Hey Daniel, help's here! Could you DM us with your account's email address and username? We'll take a look bac?",Private
335VBRURDJ76TY08VS2RQDKPUZH9ER,@_rxbia I?ll email u one what?s ur email address,Private
3MNJFORX8BBFYPYSND9GWF0NK4CF5N,props to me for using the same email address for a longass time so my neopets password was easy to get but damn my neopets are Dying,Private
3I6NF2WGIG3LCPUNYXFYE00ZLJCG5N,@raidrigo Please use the email address previously provided & attach all relevant documents to the email. My colleagues will reply asap. Jan,Private
37ZQELHEQ05PUOWFD09FLMKI8QXNM1,"@Carmelina_xx @c_lucy_johnston Hi, can you DM us your registered email address. Thanks.",Private
33NOQL7T9O64QO8UMNAQBRQWYZ88Z7,"@ScotGaymer Can you please DM your full name, address, postcode and email and I will look into this for you? - Alex 3/3",Private
3RWB1RTQDJUACK6OZECOKTOIO00P82,"@JetpackPenguin1 Is it up? I can't access my email address because Yahoo is trash, so I'm suffering in the dark on everything ??",Private
3EAWOID6MT45ZFYHQM88X67IRQPV06,Perk of having identical junk and regular email address: having up until the @ symbol to decide if i care,Private
3CZH926SICL5WSUWEX609599873E40,"@Jhshishi 2/2 us the registered name on the account, email address and phone number. ^MJ",Private
3J06WJ78HNRLSGZXTJWXIZX8LM2VVY,"@JamesRose_3 Hi James, can you DM us your registered email address so we can take a look. Thanks.",Private
3JMQI2OLFZCMQUQ207AC2WXOZCWNDA,"@RealAudfuture Hi Audie, so sorry to hear this! Send us a DM with your email address and we will check this out?",Private
3IWA71V4TINSHFPRSQP7USEUK4K6XM,"@boohoo_cshelp I just made an order but on my order email my billing address is wrong, but I?m sure I put in the right one. Does it matter?",Private
322ZSN9Z5GR7LBCT4SVV8R9ABHPT44,@le_cooke Oh no! Please DM us your email address and postcode. We will find out what is going on -ST,Private
38O9DZ0A62URGZMU414E42KY7VJ267,@chris16bit @MotorinGeek @SamsungBiz What's the email address pls that you sent too ??xx,Private
37SOB9Z0SS4YK2LKV5OLCV7N347L38,"@luke_michaelss Oh no, Luke! Tell us what happened in our DM! Include your name, number, and email address.",Private
3B623HUYJ4X7PCMGRVGIFYTTBK7S8L,"Earn 3-15k daily. Send your full name, email address and location to 0722631436. (should be within Nairobi) #Checkpoint",Private
3JVP4ZJHDPZ0D9EHRF9PIHHOJOU0IF,"Earn 3-15k daily. Send your full name, email address and location to 0722631436. (should be within Nairobi) #NasaInMombasa",Private
3CVBMEMMXBNEZP3H6WCDXKQWRPK7HS,"@jsenatorres Hi , your comments concerns us , would you like to share with us your email address and booking reference for follow up ? ^MG",Private
35F6NGNVM8Q44YUC6QT2B3TK2JFT7O,@Mamadud928 we're concerned to hear this. Will you share your order number and email address in a DM. Thanks!,Private
3S8APUMBJXQHN5F1ON0TZ10FU07BFT,@coffeeandchats Yep. DM me your email address and I?ll send the invite over!,Private
3L1EFR8WWTCYZC04Q3MX8V5P60W9F9,@EastStreetEats can I have your email address as need to email re group booking. Thanks,Private
3VDVA3ILIDMMO7T4XADMBANI9381GR,"Audi-mrconnorj Hi Kyle! Thank you for sharing your kind words. Could you please DM us your email address, we'd like to? ?",Private
3WKGUBL7SZTJ2Y4OVJT4M0ZTH43L4T,@MFLLiam @Jembalaya Send me your email address!,Private
3SMIWMMK61CYUQA2E3RO8FE3EOVUWI,"@clare_o Hi Clare, could you please DM us your full name, email address & the product's barcode so we can log this? TY - George",Private
3GMLHYZ0LE42JV52T49CTCZJPWVUYH,"Earn 3-15k daily. Send your full name, email address and location to 0722631436. (should be within Nairobi) #Mogadishu",Private
34R3P23QHS8TP44IE4KPP0PDKGTWHJ,@crimsontidefan6 You don't have an email address/account to receive messages?,Private
3HXCEECSQM0J5UZCZR8KA4EYREAYZA,@charleswhalley DM me yr email address.,Private
32TZXEA1OLR6CR0K29BL2LQFJYZ417,I just deleted an email address and immediately made a new one.,Private
3Y40HMYLL1PDJQFSO8NAAYSANQ1UXB,@Dat_Tweet_Cray Can you send us a DM with the email address on your account. *MD,Private
3UEDKCTP9VX51F4PCHFAAC6OJ6O7KW,@AlisonReyxxx I think I forgot to add my email address in the note. Just put my twitter handle.,Private
3XD2A6FGFN173H5QWNMWFUO4VQPS9A,"Earn 3-15k daily. Send your full name, email address and location to 0722631436. (should be within Nairobi) #CokeStudioAfrica",Private
3ECKRY5B1Q3XFUK7V9MHOGKA1VCZI5,"Hey, you're email address isn't a place to show your personality. It's a place to get mail. Straight up.",Private
3R6RZGK0XFJ2WAU2YUJHPY12334VY7,@ginavia13 Sorry to hear about that! Send us a DM with your email address with details and we'll connect.,Private
3087LXLJ6MNG3ICRQ734FK4W3W20FO,@AskPS_UK Hi thank you for your reply. I imagine so but I am having a real struggle remembering which email address it was back then,Private
3W1K7D6QSBONSM61PZU02TGX65TBZ9,@LTMLtd Sorry to hear about this - DM us the email address connected with your account profile so we can look into this.,Private
3TUOHPJXYH4QBU4XJ82BSMD786CXWD,"Earn 3-15k daily. Send your full name, email address and current location to 0722631436.(should be within Nairobi) #GlobalHandwashingDay",Private
3EQPA8A3743TA54DDR7H0HZAEA1ZJH,@enterprisecares Is there an email address I could send this information to? Or Monday morning I will go in person to get this situated.,Private
36MUZ9VAE69IWODP787TC93FLKVDEB,@LE_Aerospace We would love to chat to you more about this course. Is there an email address we can use to get in contact with you?,Private
35O6H0UNLSNV3RKO6301BDSFDBU5JH,"Earn 3-15k daily. Send your full name, email address and current location to 0722631436.(should be within Nairobi) #crossover101",Private
3ICOHX7ENCIOX4CVVWJYX2JWRVN0E6,@LGUSAMobile @Motokeiro What email address do I send to?,Private
3K1H3NEY7L6GG29GD3XHCCORY0ADGS,@MiriamForster you gotta dm me your email address!,Private
3EHVO81VN5S0O3OFHGV4WAZJO3L1HQ,@brandiecandie__ Can you follow us and DM me your email address please? I'll be happy to assist you with this. ?J,Private
3WKGUBL7SZTJ2Y4OVJT4M0ZTH444LD,"@skilletsister Thanks for reaching out. I'm happy to look into the email issues. Please DM us your full name, phone number, and address. -JP",Private
3WRBLBQ2GRFMHI8M1R9MX5484B20GN,"Earn 3-15k daily. Send your full name, email address and current location to 0722631436.(should be within Nairobi) #ReggaeKuruka",Private
3IH9TRB0FB60KYZZNYDPWM0YOG01IJ,@AlannaVega1 Will you please DM us with your email address associated with your account and the details of your inquiry? We'll look into it.,Private
3X7837UUAD5RMVK2BMA63J6F9656JY,@Astrid_ish 1/2) So sorry about this! Please DM over your Email address and order number.,Private
34R0BODSP16NSBYWS2PAEXFN83YE55,"Bill, that?s not even a real email address, how do we get in touch with you?",Private
34KYK9TV2RFQRAKNU70S60JUJQSSBK,"@Car24Carolyn We hate to hear this, Carolyn. We want to look into things for you. Please send us a DM with your email address.",Private
